Campaign Record ID#,Campaign Name,Initiative Record ID#,Initiative -Website,Initiative - Page Name,Initiative - Campaign Type,Initiative Record ID# - CF Required Completion Date,Campaign Link Neighborhood,Instruction Set (URL),Raw File (URL),Estimated ULD's (Queued),Actual ULD's (Post Filters),CF Start Date,CF Status,Assigned CF TL,CF Completion Date,Cleaned For Email Marketing (# of Contacts for EM),CF Attrition,Campaign Contact List (URL),Contact Finding: History/Notes/Issues,Email Marketing Status,Email Marketing Required Send Date,Email Marketing Projected Send Date,Email Marketing Actual Send Out Date,Promoted URL,Correspondence Template,Panic Template,12 Week Check,Overlapping Contacts,Email DNC,# Total Email Sent,Projected Links From Email Sent,Final Campaign Contact List/Panic Gdoc,Email Marketing: History/Notes/Issues,# of Assignments,Add Pusedo Assignment,Total Bucketed,Total Bucketing/Auto Responses,Total Bucketing/Positive Responses,Total Bucketing/Negative Responses,Total Bucketing/Hard Bounces,Total Bucketing/Wrong Contact,Total Response Rate %,Total Auto Responses %,Total Positive Responses %,Total Negative Responses %,Total Link Promises,Total Open Threads,Total Closed,# of Links Built,Actual Conversion %,Projected Conversion (To Date) %,Links,Total Closed/Do Not Contact,Total Closed/Not Interested,Total Closed/Not Relevant,Total Closed/No Response,Total Closed/Wrong Contact,Age of Campaign (Day),Age of Campaign (Week),Projected Links Built To Date,Performance - Links Builts Vs. Projected to Date,Performance Status,Campaign Performance: History/Notes/Issues,Contacts,Add Contact,Actual Contacts Harvested (Ref Only),Initial Email Sent Date (For Verification Only),QA Start Date,QA Completion Date,# of DNC,# of GOV Links,# of EDU Links,Total T2 Sent,# of ULD
3831,RMI_Psychiatry_Disability_BL_Expertise.com,528,Expertise.com,Disability Remodeling Resources,RMI,06-02-2015,psychiatry.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1zoX4d75J5vZGLEuGRjNqzuq5TW-kDv5LkdQCpTYDyM8/edit#gid=1879202596,7592,876,09-09-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,09-22-2015,429,51.027397260274%,https://docs.google.com/spreadsheets/d/1xnFgCCK7lOUwmB_3JbAH7PbQRoUQgG3pYQuBAA1ASpg/edit#gid=1609142150,[SEP-22-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=429 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3831&z=e9u,,,,,,,,,,,,,,0,,0%,3831,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3831,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3831&z=e9u,0,,09-15-2015,09-15-2015,0,0,0,,0
3628,RMI_AAHA_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,aaha.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1wdRMXxm5b_B_xFqm2uBOrSMaoZnJtTw8yNF0KwUcv8o/edit#gid=1771124390,558,349,08-19-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,08-24-2015,187,46.418338108883%,https://docs.google.com/spreadsheets/d/1IpxlZH2rzr3-I5bcdPunuihhGL1rCdzWns2neB2hAzw/edit#gid=1609142150,[AUG-24-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=187 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3628&z=e9u,,,,,,,,,,,,,,0,,0%,3628,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3628,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3628&z=e9u,0,,08-21-2015,08-21-2015,0,0,0,,0
3636,RMI_IDAUSA_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,idausa.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1XFFKqIy3aVg1Nb3UFGul2dqu9CsUXql8GKUKPzojLkA/edit#gid=420197028,997,548,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,08-25-2015,27,95.07299270073%,https://docs.google.com/spreadsheets/d/1qth5yDwlq8tkkRsurIdhn-iILiHV3iNBcB4Y3ARkHmo/edit#gid=1609142150,[AUG-25-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=27 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3636&z=e9u,,,,,,,,,,,,,,0,,0%,3636,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3636,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3636&z=e9u,0,,08-25-2015,08-25-2015,0,0,0,,0
3637,RMI_PetSmartPart2_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,petsmart.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1jBdOEEtY_jrn-I6XUzPtNRo_Hg4e7yCn8qPF2Il7itw/edit#gid=931043903,2414,1789,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,08-25-2015,345,80.71548351034%,https://docs.google.com/spreadsheets/d/1rf2e12Izwds-NxbVKq5xFTDYfubFZ6awN59-9rVupM4/edit#gid=1609142150,[AUG-25-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=345 (All Good Contacts) : Team Julie with Team Jerone,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3637&z=e9u,,,,,,,,,,,,,,0,,0%,3637,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3637,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3637&z=e9u,0,,08-24-2015,08-24-2015,0,0,0,,0
3641,RMI_SeattleHumane_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,seattlehumane.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/14i9Y9awtb-sZUMUOahRE81YnfAACU-7iFO1x9hD6CBQ/edit#gid=450602607,491,302,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,08-26-2015,98,67.549668874172%,https://docs.google.com/spreadsheets/d/1qMgp6y69gUOjUhwB42Kvb_73L_XK-ld0nbK9Z6uWo4g/edit#gid=1609142150,[AUG-25-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=98 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3641&z=e9u,,,,,,,,,,,,,,0,,0%,3641,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3641,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3641&z=e9u,0,,08-25-2015,08-25-2015,0,0,0,,0
3642,RMI_KittenRescue_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,kittenrescue.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1n6NnCCAo56toGkIYAo5vNzYsEt3bqjoLWZOuhJrZ7iw/edit#gid=370436654,251,157,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,08-26-2015,53,66.24203821656%,https://docs.google.com/spreadsheets/d/13ak10ecPhBuGffhUIjB8Kb9bak-K9lIN-PTYd-_7Xg0/edit#gid=1609142150,[AUG-25-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=53 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3642&z=e9u,,,,,,,,,,,,,,0,,0%,3642,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3642,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3642&z=e9u,0,,08-25-2015,08-25-2015,0,0,0,,0
3643,RMI_ALDF_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,aldf.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1RxVSCiuQOgv48HbO_AtehQ7zFa-EI8cpUwdfB_PpwLY/edit#gid=1766295974,1077,596,08-19-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,08-26-2015,157,73.657718120805%,https://docs.google.com/spreadsheets/d/1XReF72W0vCJ3RNbHbYSlUHGgqWYA0m5_JqbvAeQSZTU/edit#gid=1609142150,[AUG-25-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=157 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3643&z=e9u,,,,,,,,,,,,,,0,,0%,3643,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3643,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3643&z=e9u,0,,08-24-2015,08-25-2015,0,0,0,,0
3644,RMI_PetSmartCharities_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,petsmartcharities.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1dTr5nXWcp3NmBXJgMC16zLF7Vga_7YbGC5FHu7hO6YI/edit#gid=1937658760,863,529,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,08-26-2015,225,57.466918714556%,https://docs.google.com/spreadsheets/d/1KaQTpdKs86i6SKwrZIJaRj4IA_-lN2zuGU2lj75WC7c/edit#gid=1609142150,[AUG-25-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=225 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3644&z=e9u,,,,,,,,,,,,,,0,,0%,3644,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3644,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3644&z=e9u,0,,08-25-2015,08-25-2015,0,0,0,,0
3645,RMI_AdoptFriends4Life_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,adoptfriends4.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1lzTtQzaLnQeXXkG8v_wRh7lkEGSWfWUnz0U9SfpUcYY/edit#gid=1001123205,1232,140,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,08-26-2015,7,95%,https://docs.google.com/spreadsheets/d/168R5255o38GZy4EEBjLdSKhZHkmmvQAF3-m4OgOJus4/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=7 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3645&z=e9u,,,,,,,,,,,,,,0,,0%,3645,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3645,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3645&z=e9u,0,,08-25-2015,08-25-2015,0,0,0,,0
3646,RMI_CombinedBL6_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,awla.org mdspca.org humanesocietymiami.org nkla.org richmondspca.org  Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1iM6XHIAejUb1-WA9rwBbHdTe0f-N5Nr3DLHfm5NXSpQ/edit#gid=1652873987,984,627,08-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Julie Ann Marie Donio <58858854.cekc>,08-26-2015,163,74.003189792663%,https://docs.google.com/spreadsheets/d/1ixitre4JNr17Vk3fB_-YYH67aGo3z8y4r7YaKGX7G0I/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=163 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3646&z=e9u,,,,,,,,,,,,,,0,,0%,3646,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3646,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3646&z=e9u,0,,08-25-2015,08-25-2015,0,0,0,,0
3647,RMI_PetFood_PetProofingHome_BuzzSumo_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,Pet  BuzzSumo,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1zdwTXUAX_PmbyePVRLRjBoFVjvESpzDDbldLeKTfEfE/edit#gid=404061886,3856,2841,08-18-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,08-27-2015,466,83.597324885604%,https://docs.google.com/spreadsheets/d/1RLGkDmctOkq-NN7PANaCY8lro6scoHIJMwBcVS98ql4/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=466 (All Good Contacts) : Team Marilyn with Team Rovelin and with Team  Jerone,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3647&z=e9u,,,,,,,,,,,,,,0,,0%,3647,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3647,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3647&z=e9u,0,,08-25-2015,08-26-2015,0,0,0,,0
3648,RMI_PetFinderPart2_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,petfinder.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1_Ye9KpNLhLL7v3fqHOjy2YzGSgGyDG19WgD4i07Zxx0/edit#gid=1296451873,3345,2417,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,08-27-2015,1331,44.931733553993%,https://docs.google.com/spreadsheets/d/14KgcT23N1e7RndioRWCpunix871z-8IvuFFesYGmjYg/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=1331 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3648&z=e9u,,,,,,,,,,,,,,0,,0%,3648,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3648,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3648&z=e9u,0,,08-25-2015,08-26-2015,0,0,0,,0
3649,RMI_PawsChicago_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,pawschicago.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1Pyb8RWIYP1wnIto0L-SWQMS16DG-wOpjvooO-NZn5RM/edit#gid=228698990,549,377,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,08-27-2015,107,71.618037135279%,https://docs.google.com/spreadsheets/d/19dOKaaYgzdilnL12rvacMk_bR5Q3Z_ifcXKRZzj4UjE/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=107 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3649&z=e9u,,,,,,,,,,,,,,0,,0%,3649,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3649,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3649&z=e9u,0,,08-26-2015,08-25-2015,0,0,0,,0
3650,RMI_CombinedBL4_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,spca.org michiganhumane.org nycacc.org laanimalservices.com animalhumanesociety.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/16XXvIY1QlTGsn_6ZDBBOlU_zFzz-lIZxiHVw4-I5rj0/edit#gid=1806471872,4991,1299,08-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,08-27-2015,411,68.360277136259%,https://docs.google.com/spreadsheets/d/1PtJGoHpbSV2nPvU5I0g2N6Tcs8_OtWC7Skx2FyHsPdw/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=411 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3650&z=e9u,,,,,,,,,,,,,,0,,0%,3650,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3650,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3650&z=e9u,0,,08-26-2015,08-26-2015,0,0,0,,0
3651,RMI_CombinedBL5_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,la-spca.org austinpetsalive.org spca.org.sg sspca.org utahhumane.org arlboston.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/18dZZpB7YimwaBeU81HyHfiATbIVQ0htHLeAFmzpzlV4/edit#gid=1574289250,1754,1072,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,08-27-2015,281,73.787313432836%,https://docs.google.com/spreadsheets/d/1-FCkU3aKMADxFPL2QuLo-UvbOxl_ejPZ3_DB1343wsI/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=281 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3651&z=e9u,,,,,,,,,,,,,,0,,0%,3651,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3651,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3651&z=e9u,0,,08-26-2015,08-26-2015,0,0,0,,0
3652,RMI_CombinedBL7_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,animalfarmfoundation.org apsofdurham.org homewardtrails.org wildlife-rescue.org azhumane.org okhumane.org animalcenter.org Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1ic0-UAO80dCOYoauxHe3T7CJ8PJx-CZWukekXwEmXgI/edit#gid=1565365422,2089,1176,08-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,08-27-2015,340,71.08843537415%,https://docs.google.com/spreadsheets/d/1W96dIUEGLFLvm5dG9rNZ_9P-MyYJe87yHxnzpJMYV1k/edit#gid=1609142150,[AUG-26-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=340 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3652&z=e9u,,,,,,,,,,,,,,0,,0%,3652,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3652,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3652&z=e9u,0,,08-26-2015,08-26-2015,0,0,0,,0
3653,RMI_CombinedBL8_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,ral.org mohnackycarlsbad.com jaxhumane.org animalwelfaresociety.org animalsandsociety.org cuhumane.org animalaid.org.uk Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/13VbCR4IONcjKaLWLa2b65xVbjPpzxrgfijklltqnOMw/edit#gid=802969464,2018,1259,08-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Jerone Precious Ognita <58885758.bwv8>,08-28-2015,183,85.464654487689%,https://docs.google.com/spreadsheets/d/1N2n3_0I0mN-KtjP2-vtg4MYuqIGcauX5AQIJt_Gk1wE/edit#gid=1609142150,[AUG-27-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=183 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3653&z=e9u,,,,,,,,,,,,,,0,,0%,3653,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3653,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3653&z=e9u,0,,08-25-2015,08-25-2015,0,0,0,,0
3654,RMI_VetMed.UCDAVIS_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,vetmed.ucdavis.edu Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1lGVMslE2mGOW7pmKR56NBTK-6GDUc0ON_QwgxvqxVQk/edit#gid=1917415539,2994,1247,08-21-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,08-28-2015,263,78.909382518043%,https://docs.google.com/spreadsheets/d/1pdoPVPsGOmOQCLUULagx95ZTsTVKJYkQuhjRvWCXKYo/edit#gid=1609142150,[AUG-27-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=263 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3654&z=e9u,,,,,,,,,,,,,,0,,0%,3654,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3654,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3654&z=e9u,0,,08-26-2015,08-26-2015,0,0,0,,0
3662,RMI_PetFinderPart1_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,petfinder.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1_Ye9KpNLhLL7v3fqHOjy2YzGSgGyDG19WgD4i07Zxx0/edit#gid=1296451873,3345,2417,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,08-28-2015,1212,49.855192387257%,https://docs.google.com/spreadsheets/d/1z-MBkQS-SBhEaWiApKkB_O2ICJQryGhoddnYziYNtYA/edit#gid=1609142150,[AUG-27-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=1212 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3662&z=e9u,,,,,,,,,,,,,,0,,0%,3662,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3662,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3662&z=e9u,0,,08-26-2015,08-26-2015,0,0,0,,0
3663,RMI_PetFinderPart3_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,petfinder.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1_Ye9KpNLhLL7v3fqHOjy2YzGSgGyDG19WgD4i07Zxx0/edit#gid=1296451873,3346,2417,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Rovelin Antivola <58892879.dqke>,08-28-2015,1283,46.917666528755%,https://docs.google.com/spreadsheets/d/1Wop4yc3GLDso51Wjx46VxzQlmTJEN8knXRzXGWiYv24/edit#gid=1609142150,[AUG-27-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=1283 (All Good Contacts),,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3663&z=e9u,,,,,,,,,,,,,,0,,0%,3663,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3663,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3663&z=e9u,0,,08-27-2015,08-27-2015,0,0,0,,0
3667,RMI_PetSmartPart1_PetProofingHome_BL_Expertise.com,583,Expertise.com,Pet Proofing Your Home,RMI,07-18-2015,petsmart.com Backlinks,https://docs.google.com/document/d/1nzVoek7S5-O7GVCzhwcgE5P66mMSeaJkCjCvj7SWiZs/edit,https://docs.google.com/spreadsheets/d/1jBdOEEtY_jrn-I6XUzPtNRo_Hg4e7yCn8qPF2Il7itw/edit#gid=931043903,2414,1789,08-20-2015,14. CF Complete - List/Campaign Re-allocated to Other campaign.,Marilyn Mayor <58901068.cj3s>,08-30-2015,373,79.15036333147%,https://docs.google.com/spreadsheets/d/1gsxT5OOOkt3z3Km5sk_H51nCCaMsdI2E6epMBN1c_uY/edit#gid=1609142150,[AUG-30-15 Ralph Angelo Aguilar] Contact Counts: Grand Total=373 (All Good Contacts) : Team Marilyn with Team Rovelin and Team Jerone,,,,,,,,,,,,0,,,0,https://donniedinh.quickbase.com/db/bj7qbyjei?a=API_GenAddRecordForm&_fid_6=3667&z=e9u,,,,,,,,,,,,,,0,,0%,3667,,,,,,,,0,0,<font color=green><b>Performing</b></font>,,3667,https://donniedinh.quickbase.com/db/bj7qbycpx?a=API_GenAddRecordForm&_fid_31=3667&z=e9u,0,,08-28-2015,08-28-2015,0,0,0,,0
